693,1
694,12
695,3
696,28
697,81
698,65
699,90
700,16
701,97
702,41
703,97
704,53
705,9
706,36
707,37
708,21
709,45
710,68
711,37
712,38
713,24
714,50
715,60
716,46
717,0
718,85
719,68
720,11
721,5
722,55
723,39
724,20
725,52
726,15
727,6
728,78
729,18
730,13
731,70
732,7
733,10
734,68
735,24
736,35
737,1
738,47
739,21
740,21
741,95
742,73
743,18
744,88
745,93
746,16
747,72
748,73
749,49
750,56
751,76
752,55
753,34
754,15
755,93
756,56
757,12
758,99
759,30
760,95
761,4
762,69
763,52
764,15
765,83
766,80
767,0
768,80
769,92
770,33
771,73
772,97
773,85
774,49
775,64
776,20
777,81
778,13
779,25
780,53
781,20
782,11
783,18
784,60
785,21
786,96
787,93
788,90
789,79
790,56
791,22
792,75
793,71
794,30
795,62
796,45
797,19
798,75
799,98
800,6
801,9
802,80
803,63
804,73
805,63
806,95
807,33
808,92
809,48
810,79
811,16
812,18
813,49
814,57
815,23
816,98
817,100
818,17
819,28
820,51
821,97
822,29
823,42
824,81
825,18
826,82
827,27
828,24
829,89
830,77
831,55
832,74
833,20
834,10
835,23
836,5
837,18
838,82
839,24
840,66
841,19
842,49
843,80
844,5
845,86
846,6
847,19
848,91
849,39
850,56
851,54
852,60
853,99
854,78
855,56
856,94
857,50
858,31
859,71
860,97
861,30
862,54
863,48
864,56
865,62
866,99
867,40
868,38
869,39
870,81
871,79
872,6
873,31
874,13
875,42
876,67
877,98
878,94
879,97
880,54
881,76
882,25
883,90
884,93
885,79
886,12
887,100
888,64
889,17
890,31
891,28
892,50
893,40
894,74
895,44
896,75
897,38
898,37
899,50
900,72
901,66
902,22
903,95
904,26
905,28
906,38
907,29
908,72
909,49
910,50
911,69
912,2
913,42
914,55
915,45
916,41
917,78
918,87
919,65
920,26
921,57
922,75
923,50
924,33
925,38
926,31
927,85
928,0
929,97
930,35
931,30
932,61
933,68
934,22
935,82
936,75
937,9
938,43
939,67
940,76
941,48
942,28
943,50
944,33
945,70
946,90
947,99
948,52
949,65
950,9
951,42
952,22
953,76
954,78
955,31
956,67
957,44
958,26
959,58
960,13
961,84
962,53
963,98
964,83
965,26
966,11
967,62
968,64
969,5
970,25
971,0
972,13
973,6
974,43
975,10
976,62
977,70
978,15
979,77
980,99
981,46
982,8
983,13
984,83
985,80
986,44
987,24
988,22
989,12
990,78
991,28
992,46
993,17
994,36
995,37
996,66
997,48
998,20
999,39
1000,86
1001,69
1002,27
1003,92
1004,43
1005,18
1006,21
1007,78
1008,72
1009,99
1010,58
1011,40
1012,51
1013,81
1014,93
1015,62
1016,30
1017,2
1018,49
1019,94
1020,23
1021,32
1022,44
1023,13
1024,18
1025,92
1026,81
1027,55
1028,47
1029,34
1030,14
1031,47
1032,29
1033,49
1034,29
1035,99
1036,38
1037,62
1038,35
1039,23
1040,92
1041,7
1042,40
1043,25
1044,82
1045,14
1046,79
1047,40
1048,23
1049,2
1050,25
1051,46
1052,73
1053,23
1054,27
1055,62
1056,78
1057,4
1058,54
1059,52
1060,28
1061,36
1062,59
1063,42
1064,98
1065,42
1066,17
1067,79
1068,8
1069,96
1070,82
1071,5
1072,79
1073,56
1074,32
1075,13
1076,35
1077,98
1078,59
1079,57
1080,10
1081,80
1082,38
1083,16
1084,91
1085,54
1086,14
1087,55
1088,58
1089,98
1090,16
1091,7
1092,58
1093,17
1094,99
1095,2
1096,48
1097,7
1098,5
1099,33
1100,79
1101,9
1102,45
1103,26
1104,17
1105,61
1106,63
1107,87
1108,52
1109,65
1110,75
1111,18
1112,23
1113,51
1114,53
1115,49
1116,10
1117,20
1118,82
1119,49
1120,84
1121,20
1122,1
1123,37
1124,25
1125,67
1126,99
1127,9
1128,6
1129,85
1130,88
1131,29
1132,60
1133,78
1134,72
1135,6
1136,35
1137,59
1138,77
1139,7
1140,68
1141,59
1142,48
1143,87
1144,15
1145,56
1146,2
1147,17
1148,26
1149,22
1150,65
1151,67
1152,97
1153,58
1154,64
1155,51
1156,99
1157,35
1158,23
1159,1
1160,76
1161,35
1162,75
1163,22
1164,67
1165,71
1166,65
1167,31
1168,30
1169,29
1170,4
1171,20
1172,75
1173,55
1174,64
1175,71
1176,48
1177,60
1178,2
1179,91
1180,62
1181,93
1182,73
1183,43
1184,52
1185,43
1186,31
1187,22
1188,51
1189,43
1190,24
1191,64
1192,89
1193,74
1194,13
1195,16
1196,77
1197,70
1198,80
1199,21
1200,80
1201,53
1202,24
1203,7
1204,69
1205,6
1206,37
1207,0
1208,63
1209,30
1210,37
1211,36
1212,3
1213,13
1214,26
1215,45
1216,38
1217,57
1218,43
1219,97
1220,57
1221,32
1222,48
1223,65
1224,94
1225,27
1226,14
1227,89
1228,58
1229,66
1230,55
1231,20
1232,63
1233,56
1234,57
1235,86
1236,58
1237,7
1238,44
1239,15
1240,74
1241,95
1242,34
1243,91
1244,84
1245,60
1246,29
1247,30
1248,53
1249,1
1250,93
1251,73
1252,60
1253,50
1254,57
1255,44
1256,38
1257,73
1258,73
1259,34
1260,100
1261,27
1262,88
1263,23
1264,50
1265,23
1266,70
1267,12
1268,20
1269,36
1270,13
1271,52
1272,34
1273,28
1274,93
1275,1
1276,2
1277,28
1278,76
1279,81
1280,26
1281,28
1282,28
1283,36
1284,56
1285,16
1286,20
1287,87
1288,82
1289,78
1290,91
1291,86
1292,13
1293,32
1294,90
1295,14
1296,5
1297,1
1298,4
1299,75
1300,68
1301,29
1302,36
1303,27
1304,78
1305,16
1306,44
1307,63
1308,0
1309,50
1310,91
1311,44
1312,7
1313,79
1314,12
1315,10
1316,83
1317,32
1318,38
1319,92
1320,96
1321,88
1322,90
1323,21
1324,62
1325,1
1326,66
1327,28
1328,21
1329,32
1330,42
1331,100
1332,89
1333,45
1334,51
1335,93
1336,73
1337,32
1338,1
1339,86
1340,68
1341,63
1342,41
1343,64
1344,34
1345,22
1346,34
1347,24
1348,58
1349,14
1350,94
1351,36
1352,98
1353,59
1354,80
1355,69
1356,11
1357,16
1358,2
1359,36
1360,61
1361,82
1362,74
1363,60
1364,34
1365,37
1366,62
1367,81
1368,35
1369,15
1370,79
1371,61
1372,74
1373,38
1374,47
1375,82
1376,43
1377,70
1378,13
1379,60
1380,53
1381,24
1382,4
1383,16
1384,24
1385,30
1386,48
1387,82
1388,5
1389,47
1390,21
1391,39
1392,57
1393,37
1394,84
1395,70
1396,18
1397,9
1398,1
1399,89
1400,2
1401,66
1402,49
1403,24
1404,11
1405,3
1406,40
1407,77
1408,49
1409,11
1410,59
1411,79
1412,27
1413,1
1414,45
1415,92
1416,61
1417,10
1418,59
1419,26
1420,23
1421,66
1422,49
1423,59
1424,75
1425,34
1426,73
1427,82
1428,92
1429,88
1430,70
1431,49
1432,83
1433,67
1434,23
1435,27
1436,88
1437,20
1438,15
1439,21
1440,35
1441,40
1442,3
1443,66
1444,26
1445,28
1446,92
1447,35
1448,36
1449,19
1450,87
1451,42
1452,55
1453,34
1454,12
1455,40
1456,45
1457,17
1458,49
1459,73
1460,78
1461,57
1462,99
1463,23
1464,84
1465,18
1466,10
1467,27
1468,53
1469,54
1470,43
1471,75
1472,40
1473,34
1474,43
1475,20
1476,16
1477,77
1478,15
1479,67
1480,23
1481,76
1482,33
1483,48
1484,29
1485,67
1486,87
1487,62
1488,46
1489,95
1490,38
1491,13
1492,8
1493,35
1494,0
1495,35
1496,9
1497,46
1498,31
1499,95
1500,5
1501,5
1502,79
1503,80
1504,76
1505,51
1506,83
1507,65
1508,96
1509,81
1510,69
1511,90
1512,40
1513,13
1514,95
1515,80
1516,63
1517,22
1518,57
1519,20
1520,42
1521,46
1522,7
1523,18
1524,39
1525,79
1526,67
1527,81
1528,67
1529,73
1530,76
1531,54
1532,99
1533,33
1534,82
1535,56
1536,90
1537,24
1538,36
1539,32
1540,20
1541,15
1542,38
1543,64
1544,74
1545,97
1546,31
1547,22
1548,54
1549,8
1550,23
1551,44
1552,12
1553,18
1554,23
1555,57
1556,69
1557,59
1558,47
1559,10
1560,26
1561,97
1562,24
1563,7
1564,75
1565,11
1566,20
1567,74
1568,76
1569,9
1570,71
1571,99
1572,93
1573,6
1574,55
1575,95
1576,15
1577,43
1578,76
1579,72
1580,87
1581,65
1582,14
1583,14
1584,74
1585,61
1586,53
1587,66
1588,62
1589,49
1590,41
1591,44
1592,75
1593,10
1594,94
1595,70
1596,83
1597,63
1598,47
1599,94
1600,41
1601,84
1602,58
1603,68
1604,64
1605,67
1606,59
1607,9
1608,59
1609,73
1610,46
1611,72
1612,93
1613,7
1614,78
1615,83
1616,32
1617,34
1618,2
1619,14
1620,86
1621,21
1622,22
1623,4
1624,6
1625,43
1626,29
1627,95
1628,83
1629,94
1630,6
1631,92
1632,69
1633,32
1634,65
1635,19
1636,39
1637,34
1638,32
1639,5
1640,33
1641,50
1642,68
1643,35
1644,60
1645,46
1646,34
1647,50
1648,47
1649,58
1650,56
1651,60
1652,44
1653,64
1654,3
1655,80
1656,40
1657,61
1658,36
1659,63
1660,62
1661,84
1662,11
1663,35
1664,76
1665,7
1666,33
1667,28
1668,30
1669,20
1670,35
1671,26
1672,12
1673,19
1674,86
1675,91
1676,61
1677,67
1678,15
1679,30
1680,47
1681,67
1682,59
1683,70
1684,82
1685,79
1686,66
1687,86
1688,10
1689,85
1690,73
1691,94
1692,81
1693,0
1694,81
1695,11
1696,82
1697,15
1698,33
1699,64
1700,30
1701,11
1702,17
1703,44
1704,44
1705,78
1706,1
1707,99
1708,27
1709,75
1710,45
1711,74
1712,83
1713,59
1714,55
1715,2
1716,70
1717,7
1718,1
1719,57
1720,75
1721,32
1722,96
1723,65
1724,86
1725,100
1726,73
1727,73
1728,68
1729,19
1730,3
1731,19
1732,62
1733,98
1734,2
1735,85
1736,19
1737,51
1738,12
1739,21
1740,39
1741,25
1742,18
1743,82
1744,10
1745,49
1746,16
1747,32
1748,81
1749,35
1750,62
1751,23
1752,76
1753,8
1754,67
1755,78
1756,58
1757,2
1758,23
1759,88
1760,13
1761,17
1762,64
1763,40
1764,32
1765,98
1766,59
1767,68
1768,87
1769,52
1770,43
1771,41
1772,38
1773,28
1774,4
1775,33
1776,70
1777,90
1778,6
1779,44
1780,54
1781,70
1782,85
1783,5
1784,25
1785,84
1786,20
1787,46
1788,6
1789,40
1790,67
1791,36
1792,41
1793,41
1794,98
1795,48
1796,29
1797,69
1798,35
1799,15
1800,77
1801,69
1802,28
1803,85
1804,33
1805,32
1806,54
1807,37
1808,66
1809,29
1810,62
1811,85
1812,10
1813,60
1814,95
1815,88
1816,54
1817,64
1818,42
1819,73
1820,75
1821,76
1822,24
1823,99
1824,27
1825,77
1826,54
1827,79
1828,2
1829,1
1830,67
1831,76
1832,63
1833,65
1834,61
1835,2
1836,86
1837,44
1838,12
1839,50
1840,42
1841,32
1842,45
1843,19
1844,17
1845,61
1846,65
1847,9
1848,82
1849,87
1850,97
1851,85
1852,35
1853,27
1854,2
1855,41
1856,9
1857,28
1858,12
1859,85
1860,10
1861,100
1862,0
1863,39
1864,56
1865,21
1866,29
1867,88
1868,26
1869,79
1870,43
1871,36
1872,61
1873,99
1874,58
1875,57
1876,9
1877,68
1878,44
1879,2
1880,58
1881,21
1882,59
1883,47
1884,78
1885,21
1886,39
1887,91
1888,48
1889,63
1890,25
1891,44
1892,1
1893,33
1894,52
1895,75
1896,74
1897,3
1898,89
1899,72
1900,56
1901,99
1902,28
1903,17
1904,24
1905,42
1906,39
1907,93
1908,10
1909,24
1910,72
1911,25
1912,55
1913,12
1914,81
1915,46
1916,11
1917,28
1918,39
1919,97
1920,23
1921,76
1922,34
1923,95
1924,36
1925,60
1926,18
1927,96
1928,26
1929,83
1930,50
1931,41
1932,29
1933,1
1934,37
1935,55
1936,59
1937,81
1938,20
1939,29
1940,78
1941,97
1942,54
1943,80
1944,42
1945,95
1946,31
1947,50
1948,27
1949,68
1950,55
1951,70
1952,30
1953,7
1954,55
1955,15
1956,20
1957,86
1958,92
1959,94
1960,95
1961,68
1962,40
1963,19
1964,27
1965,12
1966,52
1967,49
1968,86
1969,57
1970,59
1971,29
1972,56
1973,34
1974,35
1975,30
1976,69
1977,93
1978,77
1979,76
1980,83
1981,81
1982,1
1983,96
1984,41
1985,83
1986,92
1987,62
1988,61
1989,22
1990,75
1991,4
1992,59
1993,85
1994,7
1995,59
1996,4
1997,35
1998,72
1999,67
2000,77
2001,50
2002,4
2003,25
2004,52
2005,74
2006,13
2007,88
2008,9
2009,64
2010,27
2011,65
2012,26
2013,22
2014,73
2015,75
2016,92
2017,5
2018,70
2019,31
2020,24
2021,55
2022,79
2023,16
2024,16
2025,97
2026,82
2027,38
2028,91
2029,53
2030,25
2031,41
2032,81
2033,49
2034,4
2035,18
2036,35
2037,71
2038,19
2039,21
2040,19
2041,75
2042,40
2043,60
2044,22
2045,24
2046,100
2047,22
2048,22
2049,39
2050,33
2051,76
2052,81
2053,78
2054,38
2055,45
2056,52
2057,35
2058,40
2059,32
2060,25
2061,41
2062,57
2063,76
2064,36
2065,59
2066,29
2067,35
2068,43
2069,86
2070,71
2071,80
2072,34
2073,67
2074,56
2075,99
2076,64
2077,27
2078,13
2079,85
2080,69
2081,17
2082,31
2083,43
2084,8
2085,42
2086,76
2087,86
2088,76
2089,70
2090,68
2091,2
2092,32
2093,81
2094,53
2095,68
2096,70
2097,87
2098,11
2099,95
2100,13
2101,33
2102,70
2103,21
2104,93
2105,23
2106,26
2107,11
2108,55
2109,36
2110,22
2111,28
2112,40
2113,64
2114,41
2115,66
2116,75
2117,20
2118,92
2119,43
2120,33
2121,70
2122,71
2123,21
2124,24
2125,43
2126,57
2127,54
2128,68
2129,98
2130,85
2131,70
2132,37
2133,76
2134,99
2135,79
2136,9
2137,97
2138,67
2139,30
2140,86
2141,7
2142,93
2143,17
2144,30
2145,0
2146,95
2147,97
2148,60
2149,98
2150,67
2151,71
2152,50
2153,52
2154,6
2155,20
2156,30
2157,68
2158,16
2159,80
2160,16
2161,15
2162,71
2163,81
2164,49
2165,22
2166,52
2167,86
2168,91
2169,72
2170,38
2171,81
2172,88
2173,24
2174,99
2175,52
2176,24
2177,13
2178,92
2179,65
2180,33
2181,29
2182,75
2183,92
2184,73
2185,25
2186,54
2187,43
2188,37
2189,40
2190,55
2191,97
2192,85
2193,51
2194,86
2195,97
2196,52
2197,86
2198,27
2199,62
2200,69
2201,93
2202,97
2203,19
2204,16
2205,44
2206,75
2207,89
2208,66
2209,55
2210,34
2211,62
2212,82
2213,54
2214,39
2215,91
2216,23
2217,85
2218,52
2219,26
2220,26
2221,16
2222,22
2223,62
2224,47
2225,18
2226,46
2227,80
2228,24
2229,27
2230,88
2231,6
2232,87
2233,44
2234,95
2235,78
2236,53
2237,42
2238,93
2239,48
2240,46
2241,38
2242,14
2243,36
2244,57
2245,5
2246,99
2247,99
2248,13
2249,27
2250,55
2251,6
2252,67
2253,8
2254,90
2255,8
2256,23
2257,84
2258,73
2259,81
2260,65
2261,81
2262,97
2263,25
2264,52
2265,15
2266,42
2267,16
2268,6
2269,8
2270,85
2271,59
2272,41
2273,10
2274,66
2275,13
2276,9
2277,45
2278,3
2279,45
2280,69
2281,43
2282,25
2283,38
2284,48
2285,40
2286,14
2287,50
2288,24
2289,27
2290,92
2291,78
2292,73
2293,76
2294,47
2295,87
2296,45
2297,0
2298,93
2299,16
2300,3
2301,53
2302,56
2303,53
2304,58
2305,9
2306,86
2307,17
2308,26
2309,6
2310,82
2311,93
2312,24
2313,86
2314,82
2315,1
2316,66
2317,66
2318,14
2319,82
2320,53
2321,9
2322,21
2323,52
2324,36
2325,73
2326,97
2327,21
2328,9
2329,54
2330,37
2331,66
2332,93
2333,94
2334,16
2335,95
2336,50
2337,8
2338,50
2339,39
2340,95
2341,27
2342,8
2343,71
2344,38
2345,35
2346,79
2347,32
2348,93
2349,88
2350,47
2351,56
2352,22
2353,37
2354,1
2355,79
2356,89
2357,27
2358,32
2359,55
2360,11
2361,3
2362,82
2363,60
2364,37
2365,82
2366,35
2367,53
2368,12
2369,30
2370,61
2371,7
2372,67
2373,49
2374,83
2375,77
2376,37
2377,98
2378,15
2379,78
2380,49
2381,84
2382,20
2383,29
2384,41
2385,31
2386,26
2387,1
2388,21
2389,1
2390,46
2391,94
2392,64
2393,64
2394,80
2395,23
2396,18
2397,62
2398,20
2399,95
2400,61
2401,74
2402,1
2403,52
2404,44
2405,86
2406,4
2407,39
2408,29
2409,39
2410,22
2411,63
2412,41
2413,62
2414,73
2415,63
2416,100
2417,77
2418,10
2419,16
2420,89
2421,41
2422,33
2423,49
2424,55
2425,45
2426,73
2427,5
2428,78
2429,7
2430,97
2431,27
2432,70
2433,61
2434,67
2435,65
2436,21
2437,41
2438,74
2439,46
2440,95
2441,1
2442,45
2443,84
2444,87
2445,14
2446,71
2447,87
2448,4
2449,66
2450,48
2451,85
2452,60
2453,68
2454,16
2455,95
2456,81
2457,0
2458,51
2459,47
2460,21
2461,70
2462,38
2463,26
2464,77
2465,85
2466,24
2467,57
2468,60
2469,27
2470,38
2471,8
2472,8
2473,70
2474,94
2475,18
2476,15
2477,76
2478,7
2479,23
2480,94
2481,74
2482,95
2483,18
2484,11
2485,35
2486,87
2487,61
2488,40
2489,97
2490,69
2491,94
2492,39
2493,70
2494,25
2495,91
2496,77
2497,48
2498,31
2499,43
2500,93
2501,50
2502,68
2503,56
2504,69
2505,61
2506,96
2507,26
2508,62
2509,57
2510,97
2511,96
2512,13
2513,43
2514,60
2515,64
2516,82
2517,30
2518,75
2519,77
2520,40
2521,42
2522,13
2523,16
2524,28
2525,19
2526,32
2527,16
2528,29
2529,12
2530,40
2531,38
2532,60
2533,100
2534,51
2535,16
2536,21
2537,94
2538,50
2539,21
2540,17
2541,11
2542,11
2543,11
2544,25
2545,83
2546,97
2547,14
2548,3
2549,73
2550,30
2551,86
2552,61
2553,9
2554,82
2555,47
2556,7
2557,11
2558,7
2559,76
2560,1
2561,18
2562,25
2563,16
2564,94
2565,68
2566,40
2567,12
2568,22
2569,19
2570,73
2571,65
2572,14
2573,51
2574,13
2575,50
2576,75
2577,97
2578,80
2579,38
2580,20
2581,93
2582,34
2583,17
2584,66
2585,16
2586,91
2587,76
2588,74
2589,47
2590,67
2591,41
2592,56
2593,14
2594,47
2595,75
2596,14
2597,35
2598,92
2599,53
2600,34
2601,11
2602,23
2603,99
2604,72
2605,26
2606,75
2607,21
2608,69
2609,49
2610,18
2611,70
2612,39
2613,21
2614,24
2615,40
2616,54
2617,83
2618,0
2619,80
2620,67
2621,39
2622,14
2623,66
2624,96
2625,31
2626,37
2627,58
2628,31
2629,26
2630,53
2631,32
2632,66
2633,4
2634,34
2635,67
2636,18
2637,37
2638,40
2639,9
2640,21
2641,18
2642,16
2643,16
2644,13
2645,75
2646,7
2647,31
2648,56
2649,51
2650,11
2651,87
2652,11
2653,79
2654,60
2655,81
2656,71
2657,37
2658,35
2659,11
2660,98
2661,61
2662,37
2663,55
2664,64
2665,72
2666,36
2667,40
2668,70
2669,20
2670,81
2671,33
2672,39
2673,87
2674,76
2675,77
2676,57
2677,3
2678,59
2679,21
2680,76
2681,84
2682,75
2683,57
2684,96
2685,31
2686,60
2687,92
2688,89
2689,68
2690,92
2691,29
2692,17
2693,48
2694,92
2695,90
2696,1
2697,57
2698,20
2699,41
2700,19
2701,73
2702,2
2703,68
2704,66
2705,21
2706,36
2707,22
2708,20
2709,63
2710,61
2711,3
2712,6
2713,27
2714,55
2715,24
2716,88
2717,8
2718,75
2719,98
2720,8
2721,54
2722,62
2723,80
2724,36
2725,18
2726,82
2727,43
2728,33
2729,21
2730,19
2731,17
2732,88
2733,42
2734,66
2735,20
2736,42
2737,78
2738,48
2739,96
2740,53
2741,39
2742,82
2743,40
2744,41
2745,51
2746,28
2747,52
2748,78
2749,83
2750,87
2751,22
2752,11
2753,13
2754,37
2755,16
2756,91
2757,54
2758,86
2759,85
2760,45
2761,23
2762,92
2763,15
2764,76
2765,77
2766,56
2767,57
2768,17
2769,73
2770,26
2771,18
2772,51
2773,68
2774,97
2775,85
2776,60
2777,6
2778,63
2779,47
2780,5
2781,9
2782,73
2783,100
2784,90
2785,35
2786,85
2787,52
2788,83
2789,69
2790,40
2791,14
2792,27
2793,70
2794,82
2795,57
2796,20
2797,38
2798,55
2799,3
2800,31
2801,8
2802,89
2803,11
2804,11
2805,74
2806,41
2807,33
2808,61
2809,71
2810,8
2811,68
2812,85
2813,86
2814,69
2815,80
2816,80
2817,76
2818,18
2819,40
2820,81
2821,21
2822,30
2823,67
2824,28
2825,64
2826,87
2827,83
2828,37
2829,35
2830,57
2831,43
2832,31
2833,11
2834,64
2835,35
2836,36
2837,93
2838,64
2839,57
2840,10
2841,55
2842,72
2843,31
2844,69
2845,10
2846,45
2847,88
2848,67
2849,29
2850,71
2851,86
2852,24
2853,82
2854,60
2855,56
2856,3
2857,19
2858,38
2859,30
2860,78
2861,87
2862,0
2863,100
2864,92
2865,14
2866,68
2867,12
2868,22
2869,20
2870,15
2871,81
2872,16
2873,85
2874,92
2875,78
2876,11
2877,80
2878,48
2879,58
2880,100
2881,2
2882,63
2883,21
2884,89
2885,9
2886,95
2887,57
2888,13
2889,67
2890,41
2891,80
2892,51
2893,41
2894,89
2895,27
2896,16
2897,96
2898,88
2899,13
2900,33
2901,52
2902,99
2903,18
2904,84
2905,44
2906,36
2907,3
2908,33
2909,89
2910,46
2911,2
2912,97
2913,95
2914,76
2915,98
2916,49
2917,81
2918,65
2919,71
2920,18
2921,12
2922,66
2923,40
2924,73
2925,45
2926,66
2927,24
2928,53
2929,34
2930,25
2931,73
2932,89
2933,33
2934,26
2935,83
2936,11
2937,36
2938,72
2939,15
2940,66
2941,16
2942,28
2943,82
2944,57
2945,18
2946,33
2947,47
2948,84
2949,35
2950,15
2951,25
2952,36
2953,21
2954,55
2955,13
2956,64
2957,47
2958,73
2959,27
2960,34
2961,22
2962,39
2963,23
2964,2
2965,65
2966,35
2967,61
2968,93
2969,30
2970,12
2971,14
2972,98
2973,77
2974,15
2975,45
2976,98
2977,48
2978,16
2979,5
2980,90
2981,31
2982,49
2983,36
2984,63
2985,53
2986,82
2987,31
2988,47
2989,47
2990,16
2991,19
2992,37
2993,28
2994,33
2995,10
2996,43
2997,3
2998,3
2999,74
