id,sentiment
"9458_9",0.35425972980020104
"11690_10",0.9430286325221494
"7176_4",0.44874080801608607
"6212_10",0.6653098674789457
"6319_1",0.0
"5229_3",0.26046924421257267
"466_9",0.9639091314942416
"8693_2",0.7046712361818396
"2952_10",0.7100881792658231
"1128_1",0.3424488510567817
"3975_10",0.5128131764707402
"11365_10",0.6479436589726635
"2074_9",0.6898929695449977
"9768_10",0.7667670190914558
"4895_1",0.27968036321582224
"5726_10",1.0
"9993_10",0.7965351823968266
"11319_2",0.5275676106828946
"10561_2",0.2364009388717493
"5455_8",0.6683951619429433
"10684_3",0.41860901345602974
"3652_3",0.6097254804781767
"7825_1",0.24460453843515462
"8806_1",0.3024633711573581
"275_10",0.5333603186221955
"2246_1",0.0
"11968_2",0.13157165519669134
"2528_1",0.6519575230115808
"8491_8",0.9194562810912137
"13_1",0.40767100903334863
"4530_8",0.4876673554986722
"5207_3",0.25670441592805093
"11648_10",0.8057988766205555
"8260_1",0.29826332819848544
"10730_10",0.9192552208117926
"10402_3",0.44524872337492216
"8077_1",0.08670194659399588
"8598_8",0.8187527620858371
"2809_3",0.0
"12490_10",1.0
"1447_9",0.9480214359911164
"1605_3",0.5324972302641007
"2311_4",0.18724591699774307
"3235_9",0.6231777940312074
"5725_10",0.934976428678653
"9025_10",1.0
"6049_9",0.5605096276986782
"4803_10",1.0
"191_9",1.0
"420_3",0.9019888715374418
"5238_2",0.7574186256106242
"1280_9",1.0
"9408_4",0.3307769101476463
"819_1",0.2938217481273957
"1656_4",0.5090063033328662
"9964_3",0.25326057300233396
"10404_4",0.7202549296234844
"12369_10",1.0
"6423_1",0.3352075433399564
"9942_8",0.6747944776901608
"1519_1",0.2576111276750963
"100_10",0.7705766601501134
"3216_10",0.8002241558641427
"3909_10",0.2799243529446035
"5034_7",0.9941599927412363
"14_8",1.0
"5891_3",0.3176383438149011
"8496_10",0.9431880769210919
"7429_1",0.03526293325595753
"9457_1",0.23924595193663112
"9602_8",0.6390471088721403
"4198_1",0.026347069485145203
"154_2",0.5042709999693218
"5070_2",0.3904764831102445
"4207_8",1.0
"7758_8",0.6294265587880448
"4439_9",0.9769217091994236
"12042_1",0.20463785486885766
"7244_1",0.12659314709333414
"6854_1",0.47125000145845636
"11932_10",0.864263126424059
"4151_10",0.7360385146774555
"7265_1",0.11432797578075782
"10272_7",1.0
"4256_4",0.21607457725672097
"1225_7",0.5846408811326641
"956_10",0.8191548039548786
"6389_2",0.45317293227737343
"1365_4",0.1470321632180589
"4752_7",0.8524475830317364
"276_10",1.0
"8766_9",0.6213389739317816
"11225_10",0.8579512345073226
"6920_1",0.5346835969262291
"11536_1",0.0
"1923_9",0.8745414170214036
"11460_10",0.9177318062812159
"10054_7",0.8401824846309622
"10845_1",0.13344587639823235
"10231_4",0.3532752552489411
"9430_8",0.6775177099400691
"3226_2",0.12479513456973046
"4298_3",0.4682690844707873
"10635_4",0.3232674192445153
"10567_4",0.31484209505889504
"5460_10",0.7225543869075295
"7310_7",0.8136317871542438
"10330_2",0.15446221508682667
"5151_9",1.0
"11_3",0.7615284849998386
"1448_8",0.6931825577993465
"10130_8",0.5041838702133496
"2199_3",0.04072654144319665
"1761_10",0.8903993456780515
"2782_1",0.05480514688561022
"7618_10",0.7940678210073352
"85_10",0.670606557298274
"5730_3",0.007131462757653084
"3641_1",0.44602256289763
"8190_9",1.0
"9533_10",1.0
"9508_1",0.2687848107112565
"237_8",0.9268942605349719
"3981_7",0.7223950694421395
"7194_9",0.606317627253689
"10584_8",0.5935991177865675
"248_2",0.3460316846179532
"8358_4",0.11111739066628123
"1218_1",0.34396053657377434
"4191_10",0.5674729208927934
"3090_8",0.7281758261086158
"11923_2",0.24144613531976122
"1640_8",0.7515688466611203
"9972_3",0.35836193121738813
"11818_4",0.50963254715285
"4350_10",1.0
"877_10",0.560471485059614
"10017_8",0.6090017906621751
"7975_10",0.7920771380308622
"8436_1",0.19535683620648836
"6024_7",0.5762358312230789
"3112_1",0.4259817912771071
"951_10",0.9033071096987364
"1622_1",0.3780633608747316
"191_3",0.20574308570636535
"5669_1",0.04905939020084682
"1891_4",0.0924949674674046
"12173_9",0.7022646859226014
"7887_7",0.7562623837506581
"3256_10",0.49203891104898784
"5419_1",0.20123992330571827
"7635_1",0.0
"8297_2",0.27187985301585593
"7137_8",0.8941844405708363
"7562_3",0.43901043267475026
"9944_1",0.0
"4288_1",0.015339576407968347
"8087_1",0.48843693953563916
"4771_10",0.9267436933156863
"10482_10",0.9018215359554077
"5324_10",0.6059362582477968
"3080_1",0.46588760972058657
"10923_7",0.5111368866478506
"1753_7",1.0
"317_10",0.8846122561056062
"12474_8",0.7580080021084842
"773_8",0.7751810132417396
"388_1",0.3603572871325422
"12141_2",0.4701450568539332
"5667_1",0.9446348444767475
"1071_9",0.9695495576739962
"2897_10",0.9677167641729532
"9481_4",0.6155906854094966
"12025_1",0.054732932193866324
"8879_7",0.3341500154068028
"5683_1",0.0
"7026_1",0.257829037080722
"2439_1",0.18730548631147714
"3631_7",0.811386248717535
"1650_9",0.47730822992925165
"5378_7",0.795528191326279
"9745_1",0.0
"11563_8",0.9046312939395298
"299_8",1.0
"9471_2",0.3898952362761776
"1866_1",0.5297014248124128
"2639_4",0.3291936951768538
"5122_1",0.10786873158604304
"12341_7",0.837113085002296
"2936_8",1.0
"8647_10",0.8329808179254377
"4255_9",0.886752983128262
"7262_8",0.44394354339422426
"8413_10",0.5221588724119621
"10080_1",0.49660119259432367
"3973_1",0.5289849670480116
"8752_9",0.8498857419875167
"4018_2",0.11554016917814647
"7669_1",0.0
"10421_4",0.2727663187237861
"7854_8",0.7560880885976345
"162_8",0.4145117699789026
"11614_9",0.6982168710251573
"11343_8",0.6937502387896191
"1708_7",0.2116143550368912
"7115_4",0.6284829074626492
"10498_10",0.34764368120532185
"2944_8",0.6170989257787088
"10474_3",0.36020829772691654
"1263_1",0.28955852656376035
"1693_4",0.7387939926184444
"9600_9",0.38408608183651993
"11173_2",0.19151689199040267
"3961_2",0.25670353866782725
"8011_1",0.6343855627371696
"7386_8",0.3363666123932445
"8787_8",0.90541233211369
"12349_9",0.5463343495886726
"1776_4",0.4603524748987645
"5885_4",0.6804824883017233
"220_4",0.28128829141755496
"5547_8",1.0
"2853_1",0.37473314387892254
"2157_2",0.4647656116620393
"11667_2",0.4914968614253779
"194_7",1.0
"1633_1",0.0
"6897_2",0.0
"11568_2",0.10965654337974162
"9219_1",0.567073218755788
"477_8",0.6948063974363421
"8980_3",0.42093701697544605
"4612_10",0.9327161965369065
"8030_10",0.7429396241548576
"1846_8",1.0
"2786_8",0.9094292188132038
"2634_1",0.20644532925758963
"3110_8",0.6066384621801973
"11587_8",0.7766632545425066
"11262_8",0.42209848850015763
"5680_7",0.4699673871032173
"4583_4",0.3877414378771553
"1451_1",0.5033216161275029
"4244_4",0.11657792329540195
"6176_4",0.0
"8851_10",0.6300004974896766
"908_9",0.9572080203256427
"7494_9",0.3452527681626818
"8061_3",0.49593569838606666
"789_1",0.5241828875133608
"2374_7",0.6407552704153542
"11225_3",0.43366235732570113
"4467_4",0.4518596438079656
"8516_10",0.5526892251904421
"4121_10",1.0
"10267_7",0.7667524306827402
"6040_8",0.4926758576872731
"8338_7",0.597482580356636
"2903_7",0.7760891051268027
"6662_9",0.9190859922192618
"5333_10",0.9061468965775639
"7470_4",0.17169440578790907
"8813_1",0.6286074384921341
"4514_3",0.6978637157150198
"9584_7",0.5490678687855783
"11706_8",0.7421168648069347
"11538_8",0.5729895388124686
"4210_1",0.32643507093852375
"8984_1",0.2131864388592768
"3431_4",0.33669327779286173
"4973_10",0.7114389485114649
"12260_1",0.14290684311885282
"4267_10",0.9098934577758035
"9906_9",1.0
"670_7",0.8533766812803145
"6270_3",0.0
"5164_4",0.5165832788333746
"9741_2",0.028871660586592407
"3761_8",0.6686346215641208
"2651_2",0.4962457485318065
"7448_10",0.8951723049806997
"7184_9",0.8397292659598506
"1313_9",0.7540746608553174
"10654_8",0.9322511567971636
"7151_1",0.02577715357682786
"2320_10",0.8318197647449938
"12033_7",0.6257455802728253
"6429_1",0.0
"1420_4",0.6821830291889728
"3002_7",0.8084679834889582
"1299_1",0.48438759316540125
"7897_9",1.0
"1529_4",0.0
"9760_2",0.2924333596564497
"11318_1",0.17460860667284384
"2217_3",0.3481967980962922
"11641_2",0.23555329092072297
"7238_10",0.6645781937502218
"7710_8",0.8413528772373913
"12011_8",0.7243197597454295
"4495_7",1.0
"11144_4",0.5373285269256887
"5625_2",0.0
"2926_7",0.351458801011743
"8538_8",0.6270827050465277
"8875_10",0.7635367347265751
"10881_10",0.9554473930400976
"1662_7",0.9117212296164074
"4560_9",0.7864117858624204
"6714_4",0.06760550756986117
"9059_10",0.9114993580377279
"6631_10",0.5883027693562728
"8520_1",0.37130992951030417
"918_4",0.4914515681118832
"3102_10",0.7174429596489292
"3611_2",0.1581548986044976
"8434_10",0.7010736787231812
"681_7",0.9131001698849719
"7386_4",0.2836748549029706
"7566_9",0.3856650540022619
"10110_10",0.6443768320944886
"10486_10",0.5882062900310195
"1492_3",0.5922299915050064
"11823_1",0.5608439453041032
"2331_9",0.9796162881512762
"2200_2",0.47550378230172896
"9547_1",0.40053488447056684
"785_2",0.08070410056879784
"5101_4",0.3114530975890315
"5657_10",0.726304341684158
"6902_7",0.6326518351919258
"1490_9",0.6453273544218784
"7148_9",1.0
"7387_8",0.700120046658258
"8277_9",0.6569175044860318
"6912_7",1.0
"170_2",0.7354711579162777
"7702_10",0.9379099270063451
"4393_3",0.0
"2608_3",0.5276350450132475
"4931_8",1.0
"10589_10",0.6146415722666141
"8623_4",0.21145232809483283
"6057_2",0.06980608936812582
"2704_9",0.9455727921644537
"1790_2",0.7107605203347123
"12370_1",0.1256259348870601
"159_1",0.2708945629092332
"343_9",1.0
"2128_9",0.8760959851051131
"11181_8",1.0
"11775_10",0.7426022928497895
"3514_10",0.8743415990420992
"6993_2",0.1683758796407796
"2866_9",0.250168788703933
"1000_9",0.5419116510109884
"11772_7",0.4574576896614517
"3355_9",0.3343405188836226
"8519_8",0.5914265081699517
"7879_3",0.3672080410167414
"4332_10",0.6598067640825029
"5403_1",0.21357629527253996
"1514_7",0.3212992077075054
"7904_1",0.13330005029713454
"10550_2",0.4500053332647185
"11442_10",0.8968140221961031
"2821_3",0.4457536939755149
"5766_1",0.0
"8061_9",0.9329019946395982
"2166_1",0.05006561808154708
"6206_1",0.13938569178475335
"11124_2",0.0
"7625_10",0.7521671841683615
"90_9",0.509191652621787
"7959_10",0.7501657512598636
"7029_10",0.7278359075677383
"779_8",1.0
"1101_4",0.0
"11189_4",0.2428317246023406
"9790_4",0.44066926256276495
"10861_1",0.42666608768106884
"5902_2",0.6447379256096115
"9545_10",0.46094844650827815
"3730_1",0.05537388607437843
"4951_9",1.0
"3295_1",0.45992429705906324
"9495_2",0.4256679181545707
"2876_1",0.3555683809568231
"2796_1",0.26409542604310987
"10338_3",0.40183899283940794
"10913_7",0.4661946399504052
"4685_2",0.0
"11586_1",0.42932159705968354
"4904_7",0.49517285128492566
"7110_7",0.5264917466303374
"2086_4",0.5382915501992952
"7372_7",0.82461464111665
"135_9",1.0
"7038_3",0.7627184280338328
"1119_2",0.21144211227884946
"5057_8",0.6977602054423222
"3479_10",1.0
"6489_8",1.0
"4910_8",0.8284814571693224
"5979_10",0.6141127480493098
"11304_1",0.41989715209711953
"2102_9",0.7376142705603825
"8048_1",0.0759962414766635
"12153_7",0.9138877615005073
"4832_8",0.484842062401881
"3079_9",0.6899745902354242
"8254_2",0.2156181995324553
"7981_7",0.6598169462998436
"611_1",0.20492549469090093
"307_10",0.9275607590062894
"8861_3",0.27301673898181145
"4635_4",0.6028577173650642
"6197_7",0.8785655802412687
"6739_3",0.32259009051414134
"8588_9",0.6083081432349163
"8461_7",0.3070511895901764
"10089_1",0.38928024335836475
"2609_7",0.5481384861061032
"1418_3",0.5792262944977155
"2661_10",0.7181874170302576
"1253_9",0.6156791623156251
"8815_9",0.8096070008148372
"9867_8",0.9402224655088016
"2155_1",0.11465755646045916
"12259_4",0.10821169733113323
"11224_3",0.31986351632137366
"4781_1",0.19944594483611922
"4354_9",1.0
"9629_9",0.6733766477794301
"3629_9",0.6662123612656099
"6445_10",0.7997620442675508
"9526_10",1.0
"5138_2",0.33617751280707386
"349_10",0.8343669454383962
"2099_7",0.5584539551689426
"4411_1",0.441886828467163
"8127_3",0.0
"5225_8",0.8699885855973593
"7970_3",0.07246906584082846
"5688_7",0.4694537072421776
"12099_3",0.562607325637909
"6020_4",0.5214045002371352
"3892_8",0.5444454469865987
"2098_8",0.9783460471032918
"4851_7",0.9512161431845387
"10967_10",0.785901089331561
"6230_4",0.4388599661280431
"2211_2",0.3619459398292916
"11978_10",0.7414015487416894
"8802_1",0.1839259109302649
"11010_3",0.3301607080278157
"10083_2",0.6508427364956315
"5588_10",0.3317724675218874
"958_10",0.5056538216563584
"6771_4",0.5214621378910266
"6767_9",0.5943496485853014
"7302_10",0.7269222797548984
"5324_3",0.1334738911146761
"7737_10",1.0
"8603_10",0.5766439171281298
"3029_7",1.0
"8640_2",0.17880704689606797
"2139_1",0.11821953176156563
"6305_10",0.8943147562138715
"6884_7",0.704985959440517
"5534_8",0.5792561079267238
"7619_8",0.5365916202908186
"10057_8",0.5915677946060476
"972_7",0.7175800247879622
"6245_8",0.582066153010153
"6627_7",0.7571410324327519
"3621_10",0.4938244884961747
"2290_4",0.5927021077295926
"24_4",0.6761856929561334
"5689_1",0.17611563582584588
"6497_4",0.35799377116956177
"12405_4",0.8927275526537171
"11720_7",0.7262856672924349
"10088_1",0.46835228759146474
"9258_9",1.0
"354_4",0.7577802168212874
"4770_10",0.6390064006302538
"1035_3",0.4657259019369139
"739_1",0.049304424428583626
"6267_7",0.8590786623077262
"1562_8",0.893088743582574
"1438_1",0.07395006936458237
"281_8",0.8684221951726483
"1818_1",0.7595140388784495
"3943_3",0.5283698347068071
"8116_4",0.6621738195997795
"6984_1",0.3568349701920912
"5330_4",0.2605633486583274
"8821_8",0.9845894448562242
"10484_10",1.0
"1886_4",0.06033171372382751
"7943_2",0.7559345285809425
"6438_7",0.9928946622375616
"8931_10",0.8292235889237789
"10538_10",0.6318636222572124
"534_10",0.9227747148869057
"7329_2",0.0
"6614_2",0.459932461306227
"710_10",0.7830388378112879
"3120_4",0.4770310074348326
"9046_1",0.0
"5638_2",0.16649290809329798
"2455_4",0.03791599713442528
"2652_3",0.5826543757811249
"11006_4",0.33209353134538644
"5065_3",0.06317988225083426
"9805_10",0.8234830186099449
"7092_8",1.0
"1735_10",0.7207272533816944
"3609_1",0.6280152145297471
"1201_10",0.9567411662711774
"11024_9",0.855913716010955
"3807_10",0.5270624062453435
"4483_10",0.6482726745089212
"4510_7",0.7738975245953976
"8037_1",0.487551679205709
"1760_1",0.025700052395936424
"133_8",0.7858916150672837
"9039_8",0.7244815774616312
"8462_4",0.44503121503185894
"2468_10",0.7443582899340775
"7684_3",0.41181573013253314
"10350_9",0.9404431509054932
"1199_10",1.0
"8560_1",0.17338547953714034
"6405_3",0.0
"1295_1",0.15316981781436034
"6420_1",0.3092365962055116
"12183_9",0.6737475856391181
"11619_1",0.0018141312722004255
"1415_9",1.0
"9414_1",0.2608906732298647
"7640_4",0.3198157978301668
"9211_9",0.630046203590098
"557_9",0.6039433651137815
"4501_9",0.6282501165779109
"8711_10",0.35622345832585833
"2402_1",0.6757631555680699
"4586_10",0.5967511244158304
"176_3",0.10989671983703397
"3545_1",0.29064848992639514
"8932_1",0.3697376366129589
"5829_10",0.6195510802100603
"3409_10",1.0
"3636_3",0.5331749332985204
"12048_7",0.8549673428204716
"10468_10",1.0
"11546_10",1.0
